id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,laba_negatif,omset_bin_temp,total_tenaga_kerja,usia_usaha,profit_margin,roa,asset_turnover
288219900.0,UD. Vidi Pamungkas,Pendidikan,44,26,6960848.0,19496072.0,Lazada,794,Belum Terdaftar,2012,12535224.0,210000000.0,794,0,Sedang,70,13,0.6429614825508706,1.8008182622550784,2.8008181185944414
288219901.0,UD. Zidan Pramudita Abdi,Pendidikan,19,66,7073326.0,46639348.0,Tokopedia,15,Terdaftar,2011,39566022.0,255000000.0,15,0,Tinggi,85,14,0.8483399285869105,5.593693321403068,6.593693180026881
288219902.0,UD. Laila Padi,Perdagangan,6,25,4702402.0,36538874.0,Website Sendiri,642,Terdaftar,2003,31836472.0,93000000.0,642,0,Tinggi,31,22,0.8713041110324278,6.7702559733821195,7.770255760724889
288219903.0,UD. Elok Wirawati Ujang,Kesehatan,79,60,1935744.0,46993071.0,Shopee,727,Terdaftar,2021,45057327.0,417000000.0,727,0,Tinggi,139,4,0.9588078642741211,23.27647856510026,24.27647804850329
288219904.0,UD. Yayan Surapati,Kesehatan,62,42,4829809.0,42319553.0,Shopee,210,Belum Terdaftar,2017,37489744.0,312000000.0,210,0,Tinggi,104,8,0.8858728520626659,7.762157103488543,8.762156896441061
288219905.0,UD. Pandu Berkarya,Perdagangan,16,76,1753518.0,19986899.0,Tokopedia,322,Belum Terdaftar,2003,18233381.0,276000000.0,322,0,Sedang,92,22,0.9122665846129214,10.398165631510123,11.398165061228307
288219906.0,UD. Yayan Raharja Gilangga,Kesehatan,54,92,4784929.0,27822456.0,Lazada,644,Terdaftar,2022,23037527.0,438000000.0,644,0,Sedang,146,3,0.8280191429534782,4.814600631566188,5.8146004225767145
288219907.0,UD. Dea Kusumajati,Kesehatan,90,23,9509908.0,1145470.0,Lazada,124,Belum Terdaftar,2005,-8364438.0,339000000.0,124,1,Rendah,113,20,-7.302182246429634,-0.87954974122255,0.12045015362397264
288219908.0,UD. Marwan Haji,Pendidikan,78,84,4576567.0,47389412.0,Website Sendiri,879,Terdaftar,2021,42812845.0,486000000.0,879,0,Tinggi,162,4,0.9034263623396221,9.354792718036748,10.354792499532401
288219909.0,UD. Nando Swargaloka,Jasa,13,90,4863359.0,22868378.0,Lazada,780,Terdaftar,2021,18005019.0,309000000.0,780,0,Sedang,103,4,0.7873325433341821,3.7021768900513226,4.702176684432162
288219910.0,UD. Panji Sehat,Kesehatan,15,10,4328651.0,21606186.0,Lazada,186,Terdaftar,2006,17277535.0,75000000.0,186,0,Sedang,25,19,0.7996568297775077,3.9914354399475864,4.991435208928785
288219911.0,UD. Zahira Prabawa,Jasa,83,29,8198692.0,23361908.0,Shopee,906,Terdaftar,2010,15163216.0,336000000.0,906,0,Sedang,112,15,0.6490572324376402,1.8494674699979619,2.8494673480273014
288219912.0,UD. Muthia Tirtaatmaja,Jasa,76,2,3526999.0,47152047.0,Shopee,835,Terdaftar,2022,43625048.0,234000000.0,835,0,Tinggi,78,3,0.9251994314223637,12.368882336263113,13.368882052736037
288219913.0,UD. Fatimah Cahaya,Pendidikan,88,98,7611798.0,5972760.0,Bukalapak,971,Terdaftar,2011,-1639038.0,558000000.0,971,1,Rendah,186,14,-0.2744188156867486,-0.2153285970898601,0.7846712715351521
288219914.0,UD. Tegar Prabawa,Kesehatan,34,73,6269879.0,4852988.0,Tokopedia,596,Belum Terdaftar,2005,-1416891.0,321000000.0,596,1,Rendah,107,20,-0.29196254102368663,-0.2259837508851844,0.77401608962213
288219915.0,UD. Yumna Utama,Kesehatan,14,86,9649615.0,12632365.0,Tokopedia,111,Terdaftar,2016,2982750.0,300000000.0,111,0,Rendah,100,9,0.2361196627773451,0.30910556440795156,1.3091054607768848
288219916.0,UD. Erlangga Bersemi,Pendidikan,56,98,3207278.0,18968660.0,Lazada,979,Terdaftar,2024,15761382.0,462000000.0,979,0,Sedang,154,1,0.8309169529678452,4.91425348402805,5.914253172237276
288219917.0,UD. Dea Baskara Clarissa,Kesehatan,69,7,9874160.0,21297642.0,Website Sendiri,708,Terdaftar,2006,11423482.0,228000000.0,708,0,Sedang,76,19,0.536373062502738,1.1569065969250452,2.1569064956506177
288219918.0,UD. Naila Sangga,Jasa,19,28,6631218.0,35522506.0,Website Sendiri,95,Belum Terdaftar,2001,28891288.0,141000000.0,95,0,Tinggi,47,24,0.8133234515232836,4.356859274290293,5.356859123488457
288219919.0,UD. Fahmi Wijaya,Pendidikan,90,47,5056941.0,32120633.0,Website Sendiri,816,Terdaftar,2020,27063692.0,411000000.0,816,0,Sedang,137,5,0.8425640664502451,5.351790073922145,6.351789876174178
288219920.0,UD. Yolanda Swargaloka,Kesehatan,55,36,3030197.0,4243041.0,Bukalapak,945,Terdaftar,2001,1212844.0,273000000.0,945,0,Rendah,91,24,0.28584303431358915,0.4002523927479326,1.4002520627364945
288219921.0,UD. Bayu Pamungkas,Pendidikan,49,25,3437780.0,49212535.0,Shopee,562,Terdaftar,2002,45774755.0,222000000.0,562,0,Tinggi,74,23,0.9301442014693166,13.315203906240683,14.31520361535537
288219922.0,UD. Zahira Kencana,Jasa,87,11,7403038.0,24846094.0,Bukalapak,583,Terdaftar,2008,17443056.0,294000000.0,583,0,Sedang,98,17,0.7020441642841662,2.356202094842402,3.356201959762741
288219923.0,UD. Rendi Jaya,Kesehatan,94,18,6430765.0,47978707.0,Bukalapak,679,Terdaftar,2003,41547942.0,336000000.0,679,0,Tinggi,112,22,0.8659662531971474,6.46080762385072,7.46080746834825
288219924.0,UD. Adinda Sumirat,Kesehatan,32,26,4377130.0,25929011.0,Lazada,146,Terdaftar,2000,21551881.0,174000000.0,146,0,Sedang,58,25,0.8311878987136109,4.9237459422621805,5.923745713802031
288219925.0,UD. Qira Madusari Fikra,Perdagangan,78,52,9290274.0,20261315.0,Shopee,221,Terdaftar,2009,10971041.0,390000000.0,221,0,Sedang,130,16,0.5414772169784036,1.1809167112921846,2.1809166036527445
288219926.0,UD. Hanafi Sahaja,Jasa,27,20,4313771.0,17840827.0,Website Sendiri,640,Terdaftar,2006,13527056.0,141000000.0,640,0,Sedang,47,19,0.7582078589625997,3.1357837178228243,4.135783486007142
288219927.0,UD. Nazar Cahaya Lina,Perdagangan,11,27,7081288.0,20738037.0,Shopee,205,Belum Terdaftar,2005,13656749.0,114000000.0,205,0,Sedang,38,20,0.6585362125385246,1.9285682310099193,2.928568089792692
288219928.0,UD. Yasir Langit Kirana,Perdagangan,50,70,2465939.0,23176346.0,Website Sendiri,688,Terdaftar,2018,20710407.0,360000000.0,688,0,Sedang,120,7,0.8936010062327769,8.398585123725638,9.398584718200768
288219929.0,UD. Nina Bratadikara,Jasa,11,57,5246126.0,34214226.0,Tokopedia,520,Terdaftar,2002,28968100.0,204000000.0,520,0,Tinggi,68,23,0.8466682587918762,5.5218068491288905,6.521806658512079
288219930.0,UD. Leni Tirta,Kesehatan,2,62,2773731.0,49179481.0,Tokopedia,596,Belum Terdaftar,2011,46405750.0,192000000.0,596,0,Tinggi,64,14,0.9435998126210439,16.730437547679443,17.730437187154347
288219931.0,UD. Gilangga Sehat,Jasa,71,74,1442357.0,4521085.0,Website Sendiri,724,Terdaftar,2004,3078728.0,435000000.0,724,0,Rendah,145,21,0.6809708994697292,2.134510294947579,3.1345096016384284
288219932.0,UD. Zidan Harmoni,Pendidikan,70,26,9169979.0,48337092.0,Bukalapak,245,Belum Terdaftar,2011,39167113.0,288000000.0,245,0,Tinggi,96,14,0.810291032603057,4.271232107376461,5.271231998324969
288219933.0,UD. Amir Tunggal,Jasa,76,77,1627830.0,49570329.0,Shopee,673,Belum Terdaftar,2018,47942499.0,459000000.0,673,0,Tinggi,153,7,0.967161182909212,29.4517667988876,30.451766184573213
288219934.0,UD. Cici Nusa,Pendidikan,79,69,6302016.0,24839068.0,Lazada,401,Belum Terdaftar,2013,18537052.0,444000000.0,401,0,Sedang,148,12,0.7462861027520798,2.9414474762603784,3.941447317581022
288219935.0,UD. Fajar Artha,Jasa,2,99,7869807.0,26969701.0,Shopee,183,Belum Terdaftar,2023,19099894.0,303000000.0,183,0,Sedang,101,2,0.7081981847630352,2.4269834791395164,3.4269833520716135
288219936.0,UD. Wira Trisula,Pendidikan,59,48,5461523.0,48942598.0,Shopee,894,Belum Terdaftar,2024,43481075.0,321000000.0,894,0,Tinggi,107,1,0.8884096040751739,7.9613446722929355,8.96134448919386
288219937.0,UD. Zain Persada,Perdagangan,65,70,4448661.0,46904871.0,Lazada,743,Belum Terdaftar,2013,42456210.0,405000000.0,743,0,Tinggi,135,12,0.9051556520610482,9.543590859453921,10.543590634667233
288219938.0,UD. Vincent Arsana,Pendidikan,53,43,6220433.0,35326167.0,Bukalapak,947,Terdaftar,2010,29105734.0,288000000.0,947,0,Tinggi,96,15,0.8239142722754418,4.679051976116136,5.679051815355649
288219939.0,UD. Opik Pamungkas,Pendidikan,31,98,3407599.0,22647697.0,Lazada,301,Terdaftar,2003,19240098.0,387000000.0,301,0,Sedang,129,22,0.8495387919778866,5.646231365183707,6.646231071722033
288219940.0,UD. Indira Gandewa,Perdagangan,71,57,2036156.0,18078636.0,Shopee,867,Terdaftar,2002,16042480.0,384000000.0,867,0,Sedang,128,23,0.8873722062122271,7.878803058899682,8.878802567778418
288219941.0,UD. Vino Saputra,Pendidikan,90,40,8740077.0,41059314.0,Lazada,910,Terdaftar,2023,32319237.0,390000000.0,910,0,Tinggi,130,2,0.7871353187455757,3.6978202025199316,4.697820088104477
288219942.0,UD. Mirna Saputranegara,Kesehatan,96,8,6162404.0,35620332.0,Bukalapak,232,Belum Terdaftar,2017,29457928.0,312000000.0,232,0,Tinggi,104,8,0.8269975465978939,4.780264847896236,5.780264685621929
288219943.0,UD. Juni Madani Abel,Perdagangan,86,78,6970308.0,13067004.0,Tokopedia,139,Terdaftar,2014,6096696.0,492000000.0,139,0,Rendah,164,11,0.4665717966741422,0.8746665320002313,1.8746663885345685
288219944.0,UD. Baim Wicaksana Halim,Kesehatan,70,67,6176104.0,30299605.0,Tokopedia,934,Belum Terdaftar,2013,24123501.0,411000000.0,934,0,Sedang,137,12,0.7961655012939772,3.9059408802149576,4.905940718300612
288219945.0,UD. Yusuf Nirwasita,Perdagangan,28,41,5820485.0,11754770.0,Tokopedia,347,Terdaftar,2004,5934285.0,207000000.0,347,0,Rendah,69,21,0.5048405451709778,1.0195514601358031,2.0195512883288442
288219946.0,UD. Kiki Ananta,Pendidikan,66,95,575444.0,12144157.0,Shopee,979,Belum Terdaftar,2008,11568713.0,483000000.0,979,0,Rendah,161,17,0.952615488039599,20.103942166497234,21.10394042871169
288219947.0,UD. Fikri Citra,Perdagangan,97,56,2215276.0,17518684.0,Lazada,791,Terdaftar,2016,15303408.0,459000000.0,791,0,Sedang,153,9,0.873547757722683,6.908123905046637,7.908123453635821
288219948.0,UD. Elva Wijaya,Pendidikan,16,72,6396739.0,32753433.0,Tokopedia,821,Terdaftar,2008,26356694.0,264000000.0,821,0,Sedang,88,17,0.8047001728124141,4.120332231730537,5.120332075400907
288219949.0,UD. Kirana Mega Opik,Perdagangan,14,12,5639141.0,16646621.0,Shopee,341,Terdaftar,2017,11007480.0,78000000.0,341,0,Rendah,26,8,0.6612440650121088,1.9519778008782187,2.951977623546277
288219950.0,UD. Mira Senopati,Perdagangan,83,77,642641.0,32600881.0,Website Sendiri,324,Terdaftar,2000,31958240.0,480000000.0,324,0,Sedang,160,25,0.9802875885382487,49.72946057058206,50.72945901450574
288219951.0,UD. Yoga Sarwono,Kesehatan,35,0,6872029.0,18989165.0,Tokopedia,812,Terdaftar,2001,12117136.0,384000000.0,812,0,Sedang,35,24,0.6381078558163112,1.7632542349203948,2.763254089402986
288219952.0,UD. Omar Wetan Santi,Kesehatan,56,64,8257724.0,9170929.0,Tokopedia,580,Belum Terdaftar,2005,913205.0,360000000.0,580,0,Rendah,120,20,0.09957605171994552,0.11058796460284158,1.1105878435041128
288219953.0,UD. Yasir Cinta,Kesehatan,21,48,7465795.0,25533784.0,Website Sendiri,132,Terdaftar,2018,18067989.0,207000000.0,132,0,Sedang,69,7,0.7076110729372869,2.4201021565550414,3.420102022610851
288219954.0,UD. Ziva Elok,Kesehatan,39,70,4999300.0,46699861.0,Website Sendiri,328,Terdaftar,2007,41700561.0,327000000.0,328,0,Tinggi,109,18,0.8929482703824693,8.341278310707837,9.341278110679873
288219955.0,UD. Nina Baru,Kesehatan,66,27,6298025.0,32070115.0,Website Sendiri,426,Belum Terdaftar,2004,25772090.0,279000000.0,426,0,Sedang,93,21,0.8036169872288582,4.092090124747024,5.092089965967114
288219956.0,UD. Pasha Wisesa Baim,Jasa,69,75,6473844.0,38461705.0,Tokopedia,861,Belum Terdaftar,2011,31987861.0,432000000.0,861,0,Tinggi,144,14,0.8316807631985955,4.941091576953109,5.941091422485401
288219957.0,UD. Tama Santosa Owen,Kesehatan,65,56,4693234.0,5299507.0,Shopee,485,Terdaftar,2020,606273.0,363000000.0,485,0,Rendah,121,5,0.11440175201169618,0.1291801923406776,1.1291799792680315
288219958.0,UD. Priska Trijaya,Pendidikan,73,42,4013253.0,30332103.0,Lazada,568,Belum Terdaftar,2018,26318850.0,345000000.0,568,0,Sedang,115,7,0.8676895608692361,6.557982624573476,7.557982375399115
288219959.0,UD. Utami Karya Naila,Kesehatan,82,97,1049936.0,22196361.0,Website Sendiri,146,Belum Terdaftar,2002,21146425.0,537000000.0,146,0,Sedang,179,23,0.952697788943972,20.140660820601617,21.140659868163517
288219960.0,UD. Anisa Madusari,Perdagangan,76,36,5020324.0,38967639.0,Website Sendiri,803,Terdaftar,2005,33947315.0,336000000.0,803,0,Tinggi,112,20,0.8711668194430046,6.761975569310752,7.76197537012046
288219961.0,UD. Diyan Cendana,Perdagangan,37,81,9703888.0,28355675.0,Lazada,136,Terdaftar,2016,18651787.0,354000000.0,136,0,Sedang,118,9,0.6577796628794884,1.9220940181817825,2.9220939151303154
288219962.0,UD. Jasmin Jaya,Kesehatan,30,23,3274639.0,48279646.0,Shopee,915,Terdaftar,2012,45005007.0,159000000.0,915,0,Tinggi,53,13,0.9321734891723629,13.743497605843697,14.743497300466617
288219963.0,UD. Fadli Puri,Perdagangan,90,67,1670952.0,42492132.0,Shopee,377,Terdaftar,2024,40821180.0,471000000.0,377,0,Tinggi,157,1,0.9606761797530852,24.429879236579364,25.42987863811849
288219964.0,UD. Ujang Naraya,Kesehatan,85,52,5758498.0,25517066.0,Website Sendiri,949,Belum Terdaftar,2021,19758568.0,411000000.0,949,0,Sedang,137,4,0.7743275510465212,3.431201082087537,4.4312009084311725
288219965.0,UD. Ovan Panji,Perdagangan,70,13,6200871.0,48614633.0,Website Sendiri,254,Terdaftar,2024,42413762.0,249000000.0,254,0,Tinggi,83,1,0.8724484483417071,6.839967346528037,7.839967185260396
288219966.0,UD. Ony Sudarsana,Kesehatan,13,9,4077033.0,1468763.0,Bukalapak,323,Belum Terdaftar,2024,-2608270.0,66000000.0,323,1,Rendah,22,1,-1.7758264772284724,-0.6397469336777667,0.3602528210458878
288219967.0,UD. Yumna Wiratama,Kesehatan,98,19,1605039.0,48503012.0,Website Sendiri,942,Terdaftar,2002,46897973.0,351000000.0,942,0,Tinggi,117,23,0.9669084475226313,29.2191926680955,30.219192045058065
288219968.0,UD. Ujang Cahyaningrat,Pendidikan,7,96,6296737.0,21777536.0,Lazada,88,Belum Terdaftar,2009,15480799.0,309000000.0,88,0,Sedang,103,16,0.710860874670997,2.4585426612954198,3.4585425024830316
288219969.0,UD. Ojan Lingga,Perdagangan,38,41,3462485.0,37870179.0,Shopee,821,Terdaftar,2024,34407694.0,237000000.0,821,0,Tinggi,79,1,0.9085695922226934,9.937280324021527,10.937280035211694
288219970.0,UD. Winda Asmaralaya,Perdagangan,31,65,3443719.0,29718452.0,Bukalapak,691,Belum Terdaftar,2005,26274733.0,288000000.0,691,0,Sedang,96,20,0.8841218282795541,7.629752999663155,8.6297527092795
288219971.0,UD. Habib Suci,Pendidikan,71,35,7347100.0,21236427.0,Bukalapak,246,Terdaftar,2010,13889327.0,318000000.0,246,0,Sedang,106,15,0.6540331076393827,1.8904499883695625,2.890449852261457
288219972.0,UD. Qyla Ratu,Jasa,36,79,4519817.0,38506330.0,Tokopedia,413,Belum Terdaftar,2007,33986513.0,345000000.0,413,0,Tinggi,115,18,0.8826214317848148,7.519442818272771,8.519442597024925
288219973.0,UD. Nisa Prana Cahya,Perdagangan,9,30,6803614.0,16351765.0,Bukalapak,16,Belum Terdaftar,2008,9548151.0,117000000.0,16,0,Rendah,39,17,0.5839216999558335,1.4033937840398083,2.4033936370591222
288219974.0,UD. Gilangga Sulaksana Mila,Kesehatan,85,61,2160098.0,30505937.0,Tokopedia,632,Belum Terdaftar,2019,28345839.0,438000000.0,632,0,Sedang,146,6,0.9291908676927095,13.12247216447024,14.122471701528495
288219975.0,UD. Vino Maju Mirna,Kesehatan,82,43,9255960.0,10632437.0,Tokopedia,353,Belum Terdaftar,2017,1376477.0,375000000.0,353,0,Rendah,125,8,0.12946014827455377,0.14871248917319335,1.1487123811347089
288219976.0,UD. Kurnia Kinarya,Jasa,15,92,4643496.0,26205569.0,Bukalapak,862,Terdaftar,2015,21562073.0,321000000.0,862,0,Sedang,107,10,0.8228049609300618,4.643498854419417,5.643498639064481
288219977.0,UD. Santi Sentosa,Perdagangan,81,99,3130573.0,4657264.0,Bukalapak,21,Belum Terdaftar,2007,1526691.0,540000000.0,21,0,Rendah,180,18,0.32780848845835486,0.4876712705082199,1.4876709510779813
288219978.0,UD. Satria Utamajaya,Pendidikan,76,78,7384894.0,13185662.0,Bukalapak,661,Belum Terdaftar,2012,5800768.0,462000000.0,661,0,Rendah,154,13,0.43992994512297184,0.7854909243801029,1.7854907889685636
288219979.0,UD. Yaniar Galuh Yumna,Jasa,70,89,7590246.0,23378868.0,Tokopedia,112,Belum Terdaftar,2011,15788622.0,477000000.0,112,0,Sedang,159,14,0.6753372885574576,2.0801196588200623,3.080119527072044
288219980.0,UD. Vera Satria,Perdagangan,9,33,650314.0,8828807.0,Lazada,423,Belum Terdaftar,2016,8178493.0,126000000.0,423,0,Rendah,42,9,0.9263416986755177,12.576202301961358,13.57620076424502
288219981.0,UD. Vito Manggala,Kesehatan,69,51,6432964.0,38164077.0,Bukalapak,532,Belum Terdaftar,2022,31731113.0,360000000.0,532,0,Tinggi,120,3,0.8314392660029675,4.932579766872663,5.932579611423348
288219982.0,UD. Zidan Gatra Wenda,Kesehatan,1,41,8715837.0,11141272.0,Website Sendiri,832,Belum Terdaftar,2017,2425435.0,126000000.0,832,0,Rendah,42,8,0.21769819301618407,0.2782790363932877,1.278278921659627
288219983.0,UD. Panji Pamungkas,Perdagangan,15,21,2132749.0,8622103.0,Shopee,972,Terdaftar,2003,6489354.0,296371183.91660464,972,0,Rendah,36,22,0.7526415826113905,3.042716680342281,4.0427162114640725
288219984.0,UD. Dito Raharja,Pendidikan,35,70,9878563.0,23703199.0,Tokopedia,397,Terdaftar,2023,13824636.0,315000000.0,397,0,Sedang,105,2,0.583239225083533,1.399458058883862,2.3994579576545743
288219985.0,UD. Yusuf Utama,Jasa,98,68,7010172.0,4056837.0,Shopee,757,Terdaftar,2011,-2953335.0,498000000.0,757,1,Rendah,166,14,-0.7279893848361705,-0.42129274127756905,0.5787071160725991
288219986.0,UD. Vera Dewangga,Perdagangan,98,57,9595975.0,34595550.0,Website Sendiri,488,Belum Terdaftar,2003,24999575.0,465000000.0,488,0,Tinggi,155,22,0.7226239871132563,2.6052144148755687,3.6052143106652204
288219987.0,UD. Yusuf Prana Abdi,Perdagangan,94,40,3680050.0,22405063.0,Bukalapak,269,Belum Terdaftar,2010,18725013.0,402000000.0,269,0,Sedang,134,15,0.8357491413548295,5.088248233516329,6.088247961780964
288219988.0,UD. Wito Setia,Jasa,7,58,5444393.0,27504917.0,Shopee,992,Belum Terdaftar,2024,22060524.0,195000000.0,992,0,Sedang,65,1,0.802057435692046,4.051970522339126,5.0519703386639545
288219989.0,UD. Elen Kayastha,Kesehatan,43,50,7650881.0,28319127.0,Tokopedia,498,Terdaftar,2015,20668246.0,279000000.0,498,0,Sedang,93,10,0.7298334185996123,2.7014200454274424,3.7014199147235574
288219990.0,UD. Vidi Trisakti,Pendidikan,65,93,5283336.0,26155731.0,Lazada,645,Terdaftar,2019,20872395.0,474000000.0,645,0,Sedang,158,6,0.7980046209373914,3.950608299262379,4.950608109988062
288219991.0,UD. Weni Baruna,Pendidikan,77,96,8335151.0,24823731.0,Shopee,242,Belum Terdaftar,2008,16488580.0,519000000.0,242,0,Sedang,173,17,0.6642264748910438,1.9781978780950846,2.9781977581212677
288219992.0,UD. Alma Prajurit,Perdagangan,54,52,6715746.0,26760858.0,Bukalapak,255,Terdaftar,2013,20045112.0,318000000.0,255,0,Sedang,106,12,0.7490459106712531,2.984792607583341,3.984792458679578
288219993.0,UD. Kamil Prima Wito,Kesehatan,81,84,1358654.0,49465969.0,Tokopedia,763,Belum Terdaftar,2019,48107315.0,495000000.0,763,0,Tinggi,165,6,0.9725335417459721,35.408043248653996,36.40804251263198
288219994.0,UD. Ismail Bahari,Perdagangan,6,80,7918576.0,45348647.0,Shopee,887,Terdaftar,2009,37430071.0,258000000.0,887,0,Tinggi,86,16,0.825384496578597,4.726868350209893,5.726868223924576
288219995.0,UD. Hanafi Ayodya Oki,Jasa,12,93,8907798.0,6496311.0,Lazada,494,Terdaftar,2012,-2411487.0,315000000.0,494,1,Rendah,105,13,-0.37120861805898486,-0.2707163688807976,0.7292835188580254
288219996.0,UD. Qais Bijaksana Elsa,Kesehatan,8,1,6620958.0,27434126.0,Bukalapak,957,Belum Terdaftar,2008,20813168.0,27000000.0,957,0,Sedang,9,17,0.7586597525046086,3.1435276974226847,4.143527546387162
288219997.0,UD. Ida Bahagia,Pendidikan,78,25,8870020.0,16436189.0,Bukalapak,568,Terdaftar,2003,7566169.0,309000000.0,568,0,Rendah,103,22,0.46033594160203795,0.8530046321198113,1.8530045193805065
288219998.0,UD. Rendi Surapati Yolanda,Pendidikan,72,90,8524869.0,44734921.0,Tokopedia,196,Terdaftar,2012,36210052.0,486000000.0,196,0,Tinggi,162,13,0.8094359033419126,4.247578203538588,5.247578086234746
288219999.0,UD. Khayla Darma Nayla,Jasa,67,66,7674490.0,19892239.0,Website Sendiri,43,Terdaftar,2009,12217749.0,399000000.0,43,0,Sedang,133,16,0.6141967420461446,1.5919947003651447,2.5919945700633438
288220000.0,UD. Rizki Satriya,Jasa,4,47,5448164.0,37522182.0,Bukalapak,724,Belum Terdaftar,2011,32074018.0,153000000.0,724,0,Tinggi,51,14,0.8548014916935937,5.887123095574381,6.887122912026343
288220001.0,UD. Qisya Bersemi,Jasa,73,2,7127480.0,33509300.0,Lazada,694,Belum Terdaftar,2023,26381820.0,225000000.0,694,0,Sedang,75,2,0.7872984279797421,3.701422704599283,4.7014225642972605
288220002.0,UD. Mirna Sakti,Pendidikan,54,56,5923218.0,7869747.0,Tokopedia,423,Terdaftar,2010,1946529.0,330000000.0,423,0,Rendah,110,15,0.24734324402763597,0.32862688345644486,1.3286267146293258
288220003.0,UD. Xenia Sangkala,Jasa,19,40,5203816.0,23614505.0,Lazada,643,Terdaftar,2013,18410689.0,177000000.0,643,0,Sedang,59,12,0.7796347296022199,3.5379201459236556,4.537919953757021
288220004.0,UD. Halim Mardika,Pendidikan,63,88,5056375.0,34951014.0,Bukalapak,228,Belum Terdaftar,2018,29894639.0,453000000.0,228,0,Tinggi,151,7,0.8553296377801903,5.912265820421583,6.91226562265148
288220005.0,UD. Tegar Bangun,Perdagangan,17,17,7439381.0,2137519.0,Website Sendiri,371,Terdaftar,2008,-5301862.0,102000000.0,371,1,Rendah,34,17,-2.4803800666192597,-0.7126750582239224,0.28732480735631
288220006.0,UD. Panji Abadi,Kesehatan,49,78,5798383.0,44139514.0,Lazada,353,Belum Terdaftar,2000,38341131.0,381000000.0,353,0,Tinggi,127,25,0.8686350767560541,6.612382174067809,7.6123820016059645
288220007.0,UD. Laras Jatiwangi Omar,Jasa,53,96,4413281.0,34741966.0,Lazada,464,Belum Terdaftar,2009,30328685.0,447000000.0,464,0,Tinggi,149,16,0.8729697141212528,6.872138467471601,7.872138240882863
288220008.0,UD. Ziva Trisaktiatma,Perdagangan,88,43,5321185.0,9183562.0,Shopee,291,Terdaftar,2016,3862377.0,393000000.0,291,0,Rendah,131,9,0.420574999049933,0.7258488990988099,1.7258487111707803
288220009.0,UD. Salsa Manunggal,Kesehatan,42,55,3305331.0,9555973.0,Bukalapak,727,Belum Terdaftar,2000,6250642.0,291000000.0,727,0,Rendah,97,25,0.6541083096291388,1.8910784151183602,2.8910781125768907
288220010.0,UD. Dora Naraya Lono,Perdagangan,51,47,4966499.0,5260121.0,Shopee,869,Belum Terdaftar,2005,293622.0,294000000.0,869,0,Rendah,98,20,0.05582037831061713,0.059120507399577166,1.0591203060505385
288220011.0,UD. Jasmin Ranggalawe,Perdagangan,43,16,6651969.0,19767466.0,Tokopedia,959,Belum Terdaftar,2007,13115497.0,296371183.91660464,959,0,Sedang,59,18,0.6634890044333955,1.971671098937608,2.9716709486062025
288220012.0,UD. Livia Permai,Pendidikan,17,74,4102933.0,42546631.0,Shopee,860,Belum Terdaftar,2020,38443698.0,273000000.0,860,0,Tinggi,91,5,0.9035661859204273,9.369806582314022,10.369806338585997
288220013.0,UD. Hilmiyah Citra,Pendidikan,92,69,7752295.0,30691728.0,Shopee,564,Terdaftar,2006,22939433.0,483000000.0,564,0,Sedang,161,19,0.7474141649041669,2.9590501962257374,3.959050067231695
288220014.0,UD. Ovan Jayabaya,Pendidikan,5,53,8272865.0,6904780.0,Lazada,660,Belum Terdaftar,2021,-1368085.0,174000000.0,660,1,Rendah,58,4,-0.19813590032761358,-0.16537013895788957,0.8346297401650166
288220015.0,UD. Qayla Karang,Kesehatan,63,14,784521.0,27488507.0,Shopee,467,Belum Terdaftar,2000,26703986.0,231000000.0,467,0,Sedang,77,25,0.9714600006664603,34.0385432148493,35.038541940187784
288220016.0,UD. Eren Sehat,Pendidikan,81,47,9811047.0,29416941.0,Bukalapak,298,Belum Terdaftar,2018,19605894.0,384000000.0,298,0,Sedang,128,7,0.6664830763170421,1.9983485963986722,2.998348494472762
288220017.0,UD. Dina Putri,Jasa,34,68,2560275.0,45610150.0,Website Sendiri,97,Terdaftar,2015,43049875.0,306000000.0,97,0,Tinggi,102,10,0.9438660924406937,16.814544603784903,17.814544213202016
288220018.0,UD. Icha Kusumah,Kesehatan,47,33,8081887.0,41895382.0,Website Sendiri,577,Terdaftar,2015,33813495.0,240000000.0,577,0,Tinggi,80,10,0.8070935883316784,4.183860875082654,5.18386075134919
288220019.0,UD. Mirna Sundawa,Kesehatan,8,75,9823756.0,9984126.0,Lazada,488,Belum Terdaftar,2013,160370.0,249000000.0,488,0,Rendah,83,12,0.01606249599990064,0.016324711614914743,1.0163246098208658
288220020.0,UD. Wira Pramudita,Pendidikan,62,42,6066496.0,18659137.0,Bukalapak,809,Belum Terdaftar,2007,12592641.0,312000000.0,809,0,Sedang,104,18,0.6748779606003236,2.075768108020164,3.075767943180389
288220021.0,UD. Olivia Harapan,Jasa,94,48,2457759.0,2778177.0,Shopee,160,Belum Terdaftar,2018,320418.0,426000000.0,160,0,Rendah,142,7,0.11533386269706261,0.13036993034307662,1.1303695234685243
